ExternalDataReferences,StudyDay,UniqueID,UniqueID2,T1_IPAddress,T1_StartDate,T1_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,T2_IPAddress,T2_StartDate,T2_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,,,Day_Temparture,Max_Temparture,Min_Temparture,Day_Humidity,Max_Humidity,Min_Humidity,Max_Precipitation,Min_Precipitation,Day_Snow,Max_Snow,Min_Snow,Snow Depth,Day_Wind Speed,Day_Visibility,Day_Events,Length of Visible Light
197000,2,1970002,1970002,104.193.128.162,4/5/16 15:37,4/5/16 15:39,,,,,,,,,,104.193.128.162,4/5/16 20:37,4/5/16 20:41,,,,,,,,,,,,,,,,,,,,,,,,,,,
197000,3,1970003,1970003,104.193.128.162,4/6/16 13:16,4/6/16 13:19,,,,,,,,,,107.141.34.231,4/6/16 21:51,4/6/16 21:55,,,,,,,,,,,,,,,,,,,,,,,,,,,
197000,4,1970004,1970004,104.193.128.162,4/7/16 13:32,4/7/16 13:33,,,,,,,,,,104.193.128.162,4/7/16 20:12,4/7/16 20:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
197000,5,1970005,1970005,104.193.128.162,4/8/16 12:01,4/8/16 12:03,,,,,,,,,,107.141.34.231,4/8/16 22:44,4/8/16 22:46,,,,,,,,,,,,,,,,,,,,,,,,,,,
197000,6,1970006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
197000,7,1970007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
197000,8,1970008,#NULL!,,#NULL!,#NULL!,,,,,,,,,,207.107.125.174,4/11/16 20:19,4/11/16 20:24,,,,,,,,,,,,,,,,,,,,,,,,,,,
197000,9,1970009,1970007,104.193.128.162,4/12/16 13:22,4/12/16 13:23,,,,,,,,,,104.193.128.162,4/12/16 19:56,4/12/16 19:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,1,1980001,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,2,1980002,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,3,1980003,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,4,1980004,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,5,1980005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,6,1980006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,7,1980007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,8,1980008,1980006,198.208.251.23,4/11/16 8:49,4/11/16 8:54,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
198000,9,1980009,1980007,198.208.251.23,4/12/16 8:12,4/12/16 8:18,,,,,,,,,,198.208.251.22,4/12/16 15:59,4/12/16 16:08,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,1,2000001,2000001,129.9.75.193,4/4/16 7:35,4/4/16 7:39,,,,,,,,,,129.9.75.192,4/4/16 16:47,4/4/16 16:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,2,2000002,2000002,129.9.75.196,4/5/16 7:21,4/5/16 7:23,,,,,,,,,,129.9.75.195,4/5/16 16:34,4/5/16 16:43,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,3,2000003,2000003,129.9.75.195,4/6/16 7:06,4/6/16 7:09,,,,,,,,,,129.9.75.197,4/6/16 18:57,4/6/16 19:03,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,4,2000004,2000004,129.9.75.193,4/7/16 7:15,4/7/16 7:17,,,,,,,,,,129.9.75.195,4/7/16 19:29,4/7/16 19:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,5,2000005,2000005,129.9.75.192,4/8/16 7:07,4/8/16 7:10,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,6,2000006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,7,2000007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,8,2000008,2000006,129.9.75.197,4/11/16 8:03,4/11/16 8:06,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
200000,9,2000009,2000007,129.9.75.191,4/12/16 7:08,4/12/16 7:10,,,,,,,,,,129.9.75.192,4/12/16 20:17,4/12/16 20:21,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,10,2000010,200008,68.40.77.196,4/13/16 7:53,4/13/16 7:55,,,,,,,,,,68.40.77.196,4/13/16 16:44,4/13/16 16:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,11,2000011,200009,68.40.77.196,4/14/16 7:44,4/14/16 7:49,,,,,,,,,,68.40.77.196,4/14/16 16:28,4/14/16 16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,12,2000012,2000010,68.40.77.196,4/15/16 9:18,4/15/16 9:20,,,,,,,,,,166.216.159.9,4/15/16 16:11,4/15/16 16:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,13,2000013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,14,2000014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,15,2000015,2000011,68.40.77.196,4/18/16 8:29,4/18/16 8:31,,,,,,,,,,68.40.77.196,4/18/16 16:36,4/18/16 16:38,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,16,2000016,2000012,68.40.77.196,4/19/16 7:38,4/19/16 7:39,,,,,,,,,,68.40.77.196,4/19/16 17:30,4/19/16 17:33,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,17,2000017,2000013,68.40.77.196,4/20/16 8:58,4/20/16 9:00,,,,,,,,,,68.40.77.196,4/20/16 16:49,4/20/16 16:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,18,2000018,2000014,68.40.77.196,4/21/16 8:56,4/21/16 8:58,,,,,,,,,,68.40.77.196,4/21/16 16:12,4/21/16 16:14,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,19,2000019,2000015,107.77.192.218,4/22/16 7:34,4/22/16 7:35,,,,,,,,,,68.40.77.196,4/22/16 16:16,4/22/16 16:19,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,20,2000020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,21,2000021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,22,2000022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,23,2000023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,24,2000024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,25,2000025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
20000,26,2000026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,1,2010001,2010001,35.11.215.87,4/4/16 11:34,4/4/16 11:37,,,,,,,,,,73.161.252.72,4/4/16 20:43,4/4/16 20:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,2,2010002,2010002,35.8.79.102,4/5/16 15:13,4/5/16 15:16,,,,,,,,,,73.161.252.72,4/5/16 21:51,4/5/16 21:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,3,2010003,2010003,35.20.132.4,4/6/16 11:25,4/6/16 11:29,,,,,,,,,,73.161.252.72,4/6/16 19:28,4/6/16 19:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,4,2010004,2010004,35.20.132.4,4/7/16 8:38,4/7/16 8:41,,,,,,,,,,73.161.252.72,4/7/16 21:05,4/7/16 21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,5,2010005,2010005,35.11.215.87,4/8/16 7:45,4/8/16 7:46,,,,,,,,,,73.161.252.72,4/8/16 21:59,4/8/16 22:02,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,6,2010006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,7,2010007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,8,2010008,2010006,35.8.79.103,4/11/16 10:40,4/11/16 10:41,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
201000,9,2010009,2010007,35.13.41.26,4/12/16 8:14,4/12/16 8:17,,,,,,,,,,73.161.252.72,4/12/16 20:29,4/12/16 20:33,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,1,2020001,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,2,2020002,2020002,67.167.167.74,4/5/16 10:05,4/5/16 10:52,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,3,2020003,#NULL!,,#NULL!,#NULL!,,,,,,,,,,99.88.191.41,4/6/16 18:34,4/6/16 19:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,4,2020004,2020004,67.167.167.74,4/7/16 11:53,4/7/16 11:55,,,,,,,,,,99.88.191.41,4/7/16 18:36,4/7/16 18:41,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,5,2020005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,6,2020006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,7,2020007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,8,2020008,2020006,99.88.191.41,4/11/16 11:54,4/11/16 11:56,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
202000,9,2020009,#NULL!,,#NULL!,#NULL!,,,,,,,,,,99.88.191.41,4/12/16 19:29,4/12/16 19:33,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,1,2030001,2030001,174.127.34.114,4/4/16 13:41,4/4/16 13:47,,,,,,,,,,174.127.34.114,4/4/16 19:54,4/4/16 20:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,2,2030002,2030002,174.127.34.114,4/5/16 12:16,4/5/16 12:20,,,,,,,,,,174.127.34.114,4/5/16 19:54,4/5/16 19:58,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,3,2030003,2030003,174.127.34.114,4/6/16 13:03,4/6/16 13:05,,,,,,,,,,174.127.34.114,4/6/16 20:31,4/6/16 20:34,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,4,2030004,2030004,172.89.41.20,4/7/16 11:45,4/7/16 11:59,,,,,,,,,,172.89.41.20,4/7/16 22:31,4/7/16 22:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,5,2030005,2030005,174.127.34.114,4/8/16 13:16,4/8/16 13:19,,,,,,,,,,174.127.34.114,4/8/16 20:01,4/8/16 20:04,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,6,2030006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,7,2030007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,8,2030008,2030006,174.127.34.114,4/11/16 12:44,4/11/16 12:55,,,,,,,,,,107.72.97.11,4/11/16 23:30,4/11/16 23:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
203000,9,2030009,2030007,174.127.34.114,4/12/16 12:58,4/12/16 13:00,,,,,,,,,,174.127.34.114,4/12/16 19:57,4/12/16 19:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,1,2040001,2040001,172.56.11.13,4/4/16 7:39,4/4/16 7:44,,,,,,,,,,97.85.77.152,4/4/16 18:45,4/4/16 18:50,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,2,2040002,2040002,97.85.77.152,4/5/16 6:21,4/5/16 6:25,,,,,,,,,,97.85.77.152,4/5/16 18:12,4/5/16 18:16,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,3,2040003,2040003,97.85.77.152,4/6/16 6:47,4/6/16 6:50,,,,,,,,,,97.85.77.152,4/6/16 18:08,4/6/16 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,4,2040004,2040004,97.85.77.152,4/7/16 6:36,4/7/16 6:39,,,,,,,,,,97.85.77.152,4/7/16 18:45,4/7/16 18:55,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,5,2040005,2040005,97.85.77.152,4/8/16 6:34,4/8/16 6:36,,,,,,,,,,97.85.77.152,4/8/16 18:40,4/8/16 18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,6,2040006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,7,2040007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,8,2040008,2040006,208.54.40.254,4/11/16 7:29,4/11/16 7:31,,,,,,,,,,97.85.77.152,4/11/16 18:57,4/11/16 19:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
204000,9,2040009,2040007,172.56.11.63,4/12/16 8:02,4/12/16 8:03,,,,,,,,,,97.85.77.152,4/12/16 18:28,4/12/16 18:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,1,2050001,2050001,68.55.56.58,4/4/16 8:17,4/4/16 8:20,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,2,2050002,2050002,68.55.56.58,4/5/16 7:42,4/5/16 7:45,,,,,,,,,,68.55.56.58,4/5/16 19:18,4/5/16 19:23,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,3,2050003,2050003,68.55.56.58,4/6/16 8:27,4/6/16 8:29,,,,,,,,,,68.55.56.58,4/6/16 19:13,4/6/16 19:16,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,4,2050004,2050004,68.55.56.58,4/7/16 8:24,4/7/16 8:26,,,,,,,,,,68.55.56.58,4/7/16 19:24,4/7/16 19:28,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,5,2050005,2050005,68.55.56.58,4/8/16 7:48,4/8/16 7:50,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,6,2050006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,7,2050007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,8,2050008,2050006,68.55.56.58,4/11/16 8:00,4/11/16 8:02,,,,,,,,,,68.55.56.58,4/11/16 17:45,4/11/16 17:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
205000,9,2050009,2050007,68.55.56.58,4/12/16 8:25,4/12/16 8:27,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,1,2060001,2060001,35.9.197.120,4/4/16 7:50,4/4/16 7:53,,,,,,,,,,73.161.183.205,4/4/16 20:14,4/4/16 20:25,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,2,2060002,2060002,35.9.197.120,4/5/16 8:33,4/5/16 8:37,,,,,,,,,,35.9.197.120,4/5/16 16:39,4/5/16 16:42,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,3,2060003,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,4,2060004,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,5,2060005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,6,2060006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,7,2060007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,8,2060008,2060006,35.9.197.120,4/11/16 7:57,4/11/16 7:59,,,,,,,,,,35.9.197.120,4/11/16 16:27,4/11/16 16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,
206000,9,2060009,2060007,35.9.197.120,4/12/16 8:02,4/12/16 8:06,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,1,2070001,2070001,35.8.218.174,4/4/16 19:41,4/4/16 19:43,,,,,,,,,,35.8.218.174,4/4/16 18:37,4/4/16 18:47,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,2,2070002,2070002,35.20.228.31,4/5/16 11:02,4/5/16 11:05,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,3,2070003,2070003,69.176.142.191,4/6/16 11:44,4/6/16 11:46,,,,,,,,,,69.176.142.191,4/6/16 19:01,4/6/16 19:05,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,4,2070004,2070004,35.20.170.3,4/7/16 9:12,4/7/16 9:15,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,5,2070005,2070005,69.176.142.191,4/8/16 10:32,4/8/16 10:35,,,,,,,,,,69.176.142.191,4/8/16 19:55,4/8/16 19:59,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,6,2070006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,7,2070007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,8,2070008,2070006,69.176.142.191,4/11/16 10:50,4/11/16 10:53,,,,,,,,,,35.8.204.162,4/11/16 17:03,4/11/16 17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,
207000,9,2070009,2070007,35.20.151.105,4/12/16 8:47,4/12/16 8:49,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,1,2080001,2080001,35.10.49.138,4/4/16 12:47,4/4/16 13:52,,,,,,,,,,68.49.227.111,4/4/16 22:27,4/4/16 22:40,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,2,2080002,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,3,2080003,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,4,2080004,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,5,2080005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,6,2080006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,7,2080007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,8,2080008,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
208000,9,2080009,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,1,2100001,2100001,129.9.75.192,4/4/16 7:06,4/4/16 7:12,,,,,,,,,,129.9.75.194,4/4/16 16:33,4/4/16 16:40,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,2,2100002,2100002,129.9.75.197,4/5/16 7:06,4/5/16 7:13,,,,,,,,,,129.9.75.197,4/5/16 16:53,4/5/16 16:58,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,3,2100003,2100003,129.9.75.191,4/6/16 7:08,4/6/16 7:12,,,,,,,,,,129.9.75.196,4/6/16 16:51,4/6/16 16:56,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,4,2100004,2100004,129.9.75.192,4/7/16 7:04,4/7/16 7:09,,,,,,,,,,129.9.75.195,4/7/16 16:28,4/7/16 16:35,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,5,2100005,2100005,129.9.75.196,4/8/16 7:26,4/8/16 7:30,,,,,,,,,,129.9.75.195,4/8/16 16:33,4/8/16 16:38,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,6,2100006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,7,2100007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,8,2100008,2100006,129.9.75.190,4/11/16 7:16,4/11/16 7:20,,,,,,,,,,129.9.75.196,4/11/16 16:33,4/11/16 16:38,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,9,2100009,2100007,129.9.75.196,4/12/16 7:07,4/12/16 7:11,,,,,,,,,,129.9.75.196,4/12/16 16:47,4/12/16 16:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,10,2100010,210008,35.20.212.240,4/13/16 10:40,4/13/16 10:42,,,,,,,,,,50.153.215.47,4/13/16 16:16,4/13/16 16:21,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,11,2100011,210009,50.153.215.8,4/14/16 9:23,4/14/16 9:24,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,12,2100012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,68.56.115.67,4/15/16 22:49,4/15/16 22:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,13,2100013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,14,2100014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,15,2100015,2100011,50.153.215.71,4/18/16 8:45,4/18/16 8:46,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,16,2100016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,70.194.14.183,4/19/16 16:30,4/19/16 16:32,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,17,2100017,2100013,35.13.223.201,4/20/16 9:20,4/20/16 9:21,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,18,2100018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,19,2100019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,20,2100020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,21,2100021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,22,2100022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,23,2100023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,24,2100024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,25,2100025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
21000,26,2100026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,1,2110001,2110001,148.168.96.21,4/4/16 9:47,4/4/16 11:25,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,2,2110002,2110002,148.168.40.123,4/5/16 8:39,4/5/16 8:42,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,3,2110003,2110003,148.168.40.5,4/6/16 9:53,4/6/16 9:56,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,4,2110004,2110004,148.168.96.23,4/7/16 11:30,4/7/16 11:35,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,5,2110005,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,6,2110006,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,7,2110007,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,8,2110008,2110006,148.168.40.121,4/11/16 8:34,4/11/16 8:36,,,,,,,,,,148.168.96.21,4/11/16 21:54,4/11/16 22:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000,9,2110009,2110007,148.168.40.123,4/12/16 8:31,4/12/16 8:33,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
